predator,prey name,ja.avail.ratio,index,name,predator name,predator type,prey type,availability,mean_av,min_av,max_av
PIN,bivalves,1,160,pPREY2PIN2,pinfish,adult,adult,0.00664289947599173,0.002476405269580205,0,0.312740981578827
MPL,bivalves,1,163,pPREY1MPL2,medium pelagic fish,adult,juvenile,3.32249997882172e-4,0.002782169414997465,0,0.28125
MPL,bivalves,1,164,pPREY2MPL2,medium pelagic fish,adult,adult,3.32249997882172e-4,0.002782169414997465,0,0.28125
SPL,bivalves,1,167,pPREY1SPL2,small pelagic fish,adult,juvenile,8.36488834465854e-5,0.0019389871896479357,0,0.280000001192093
SPL,bivalves,1,168,pPREY2SPL2,small pelagic fish,adult,adult,8.36488834465854e-5,0.0019389871896479357,0,0.280000001192093
TIP,bivalves,1,171,pPREY1TIP2,blacktip shark,adult,juvenile,1.49003999467823e-5,0.008938471447216472,0,0.388799995183945
TIP,bivalves,1,172,pPREY2TIP2,blacktip shark,adult,adult,1.49003999467823e-5,0.008938471447216472,0,0.388799995183945
BEN,bivalves,1,175,pPREY1BEN2,benthic feeding sharks,adult,juvenile,0.0399999991059303,0.007351421617162635,0,0.4
BEN,bivalves,1,176,pPREY2BEN2,benthic feeding sharks,adult,adult,0.0399999991059303,0.007351421617162635,0,0.4
LGS,bivalves,1,179,pPREY1LGS2,large sharks,adult,juvenile,4.38480026787147e-4,0.01310897720297144,0,0.4
LGS,bivalves,1,180,pPREY2LGS2,large sharks,adult,adult,4.38480026787147e-4,0.01310897720297144,0,0.4
FIL,bivalves,0,183,pPREY1FIL2,filter feeding sharks,adult,juvenile,0,0.010343475244174899,0,0.400000005960464
FIL,bivalves,0,184,pPREY2FIL2,filter feeding sharks,adult,adult,0,0.010343475244174899,0,0.400000005960464
SMS,bivalves,1,187,pPREY1SMS2,small sharks,adult,juvenile,5.85200032219291e-5,0.003926910599777132,0,0.4
SMS,bivalves,1,188,pPREY2SMS2,small sharks,adult,adult,5.85200032219291e-5,0.003926910599777132,0,0.4
RAY,bivalves,1,191,pPREY1RAY2,skates and rays,adult,juvenile,8.64000001456589e-4,0.003023520048827739,0,0.230579987168312
RAY,bivalves,1,192,pPREY2RAY2,skates and rays,adult,adult,8.64000001456589e-4,0.003023520048827739,0,0.230579987168312
BSH,bivalves,0,195,pPREY1BSH2,brown shrimp,adult,juvenile,0,0.0021571768950158377,0,0.172799989581108
BSH,bivalves,0,196,pPREY2BSH2,brown shrimp,adult,adult,0,0.0021571768950158377,0,0.172799989581108
WSH,bivalves,0,199,pPREY1WSH2,white shrimp,adult,juvenile,0,0.0034963042677662345,0,0.1
WSH,bivalves,0,200,pPREY2WSH2,white shrimp,adult,adult,0,0.0034963042677662345,0,0.1
PSH,bivalves,0,203,pPREY1PSH2,pink shrimp,adult,juvenile,0,0.003969511464712663,0,0.1
PSH,bivalves,0,204,pPREY2PSH2,pink shrimp,adult,adult,0,0.003969511464712663,0,0.1
OSH,bivalves,0,207,pPREY1OSH2,other shrimp,adult,juvenile,0,0.0024655542383202438,0,0.112499997019768
OSH,bivalves,0,208,pPREY2OSH2,other shrimp,adult,adult,0,0.0024655542383202438,0,0.112499997019768
DBR,bivalves,1,211,pPREY1DBR2,diving birds,adult,juvenile,0.169775992631912,0.009878776333380692,0,0.4
DBR,bivalves,1,212,pPREY2DBR2,diving birds,adult,adult,0.169775992631912,0.009878776333380692,0,0.4
SBR,bivalves,1,215,pPREY1SBR2,surface feeding birds,adult,juvenile,0.00265274988487363,0.005177204055484092,0,0.389697760343552
SBR,bivalves,1,216,pPREY2SBR2,surface feeding birds,adult,adult,0.00265274988487363,0.005177204055484092,0,0.389697760343552
MAN,bivalves,0,219,pPREY1MAN2,manatee,adult,juvenile,0,0.007074468188294935,0,0.200000002980232
MAN,bivalves,0,220,pPREY2MAN2,manatee,adult,adult,0,0.007074468188294935,0,0.200000002980232
MYS,bivalves,0,223,pPREY1MYS2,mysticeti,adult,juvenile,0,0.005533542707035106,0,0.300000011920929
MYS,bivalves,0,224,pPREY2MYS2,mysticeti,adult,adult,0,0.005533542707035106,0,0.300000011920929
DOL,bivalves,0,227,pPREY1DOL2,dolphins and porpoises,adult,juvenile,0,0.009733429139218158,0,0.4
DOL,bivalves,0,228,pPREY2DOL2,dolphins and porpoises,adult,adult,0,0.009733429139218158,0,0.4
DDO,bivalves,0,231,pPREY1DDO2,deep diving odontocetae,adult,juvenile,0,0.0037324546547922374,0,0.4
DDO,bivalves,0,232,pPREY2DDO2,deep diving odontocetae,adult,adult,0,0.0037324546547922374,0,0.4
LOG,bivalves,1,235,pPREY1LOG2,loggerhead,adult,juvenile,3.49920010194182e-4,0.003658857819202318,0,0.300000011920929
LOG,bivalves,1,236,pPREY2LOG2,loggerhead,adult,adult,3.49920010194182e-4,0.003658857819202318,0,0.300000011920929
KMP,bivalves,1,239,pPREY1KMP2,kemps ridley,adult,juvenile,0.0566999986767769,5.953013685133881e-4,0,0.0566999986767769
KMP,bivalves,1,240,pPREY2KMP2,kemps ridley,adult,adult,0.0566999986767769,5.953013685133881e-4,0,0.0566999986767769
TUR,bivalves,0,243,pPREY1TUR2,other turtles,adult,juvenile,0,4.411527851192898e-4,0,0.0599999986588955
TUR,bivalves,0,244,pPREY2TUR2,other turtles,adult,adult,0,4.411527851192898e-4,0,0.0599999986588955
BCR,bivalves,NA,245,pPREYBCR,blue crab,adult,adult,0,0.002295565226320898,0,0.150000005960464
SCR,bivalves,NA,246,pPREYSCR,stone crab,adult,adult,0,0.0020881184135301393,0,0.150000005960464
LOB,bivalves,NA,247,pPREYLOB,crabs and lobsters,adult,adult,0.00100000004749745,0.001657533214045498,0,0.0999249964952469
SPG,bivalves,NA,248,pPREYSPG,sponges,adult,adult,0,9.08520298829489e-4,0,0.0399999991059303
CMB,bivalves,NA,249,pPREYCMB,carnivorous macrobenthos,adult,adult,9.99999997475243e-7,0.004676787743242909,0,0.200000002980232
INF,bivalves,NA,250,pPREYINF,infaunal meiobenthos,adult,adult,0,0.002579532363291959,0,0.0799999982118607
ECH,bivalves,NA,251,pPREYECH,herbivorous echinoderms,adult,adult,0,0.0010627659779674909,0,0.0998999997973442
OYS,bivalves,NA,252,pPREYOYS,oysters,adult,adult,0,0.006436383033012147,0,0.200000002980232
BIV,bivalves,NA,253,pPREYBIV,bivalves,adult,adult,0,0.0012937297582347942,0,0.0799999982118607
SES,bivalves,NA,254,pPREYSES,sessile filter feeders,adult,adult,0,0.005372553229925808,0,0.200000002980232
DIN,bivalves,NA,255,pPREYDIN,toxic dinoflagellates,adult,adult,0,2.3829788180127554e-5,0,0.0020000000949949
PRO,bivalves,NA,256,pPREYPRO,protists,adult,adult,0,0.002010751643604801,0,0.0900000035762787
JEL,bivalves,NA,257,pPREYJEL,jellyfish,adult,adult,0,1.387437564816487e-4,0,0.00999999977648258
SQU,bivalves,NA,258,pPREYSQU,squid,adult,adult,0,1.4590045021794465e-4,0,0.00999999977648258
LZP,bivalves,NA,259,pPREYLZP,large zooplankton,adult,adult,0,9.74596101817648e-4,0,0.0900000035762787
SZP,bivalves,NA,260,pPREYSZP,small zooplankton,adult,adult,0,9.896772721736259e-4,0,0.0900000035762787
PB,bivalves,NA,261,pPREYPB,bacteria,adult,adult,0,0.0011399952344117704,0,0.0999950021505356
BB,bivalves,NA,262,pPREYBB,sediment bacteria,adult,adult,0,0.0012020803408378559,0,0.0999950021505356
GAG,sessile filter feeders,1,3,pPREY1GAG2,gag grouper,adult,juvenile,0.0154314721003175,0.012548732114075735,0,0.4
GAG,sessile filter feeders,1,4,pPREY2GAG2,gag grouper,adult,adult,0.0154314721003175,0.012548732114075735,0,0.4
RGR,sessile filter feeders,1,7,pPREY1RGR2,red grouper,adult,juvenile,0.00256031984463334,0.020951561032141512,0,0.4
RGR,sessile filter feeders,1,8,pPREY2RGR2,red grouper,adult,adult,0.00256031984463334,0.020951561032141512,0,0.4
SCM,sessile filter feeders,1,11,pPREY1SCM2,scamp,adult,juvenile,0.00195479998365045,0.02494856582037302,0,0.4
SCM,sessile filter feeders,1,12,pPREY2SCM2,scamp,adult,adult,0.00195479998365045,0.02494856582037302,0,0.4
SSR,sessile filter feeders,1,15,pPREY1SSR2,shallow serranidae,adult,juvenile,0.00405000010505319,0.006225914857619887,0,0.277136623859406
SSR,sessile filter feeders,1,16,pPREY2SSR2,shallow serranidae,adult,adult,0.00405000010505319,0.006225914857619887,0,0.277136623859406
DSR,sessile filter feeders,1,19,pPREY1DSR2,deep serranidae,adult,juvenile,0.00315850740298629,0.02321533464012054,0,0.4
DSR,sessile filter feeders,1,20,pPREY2DSR2,deep serranidae,adult,adult,0.00315850740298629,0.02321533464012054,0,0.4
RSN,sessile filter feeders,1,23,pPREY1RSN2,red snapper,adult,juvenile,2.03046904061921e-4,0.00973902701397473,0,0.4
RSN,sessile filter feeders,1,24,pPREY2RSN2,red snapper,adult,adult,2.03046904061921e-4,0.00973902701397473,0,0.4
VSN,sessile filter feeders,1,27,pPREY1VSN2,vermilion snapper,adult,juvenile,4.14554117014632e-4,0.008080765895336316,0,0.318937480449677
VSN,sessile filter feeders,1,28,pPREY2VSN2,vermilion snapper,adult,adult,4.14554117014632e-4,0.008080765895336316,0,0.318937480449677
LUT,sessile filter feeders,1,31,pPREY1LUT2,lutjanidae,adult,juvenile,0.00206749374046922,0.00893843303524281,0,0.4
LUT,sessile filter feeders,1,32,pPREY2LUT2,lutjanidae,adult,adult,0.00206749374046922,0.00893843303524281,0,0.4
BIO,sessile filter feeders,1,35,pPREY1BIO2,bioeroding fish,adult,juvenile,0.0037405202165246,0.001325245355329917,0,0.0839999988675117
BIO,sessile filter feeders,1,36,pPREY2BIO2,bioeroding fish,adult,adult,0.0037405202165246,0.001325245355329917,0,0.0839999988675117
LRF,sessile filter feeders,1,39,pPREY1LRF2,large reef fish,adult,juvenile,0.00491400016471744,0.005350835054222534,0,0.4
LRF,sessile filter feeders,1,40,pPREY2LRF2,large reef fish,adult,adult,0.00491400016471744,0.005350835054222534,0,0.4
SRF,sessile filter feeders,1,43,pPREY1SRF2,small reef fish,adult,juvenile,0.0216243993490934,0.010959125060162622,0,0.4
SRF,sessile filter feeders,1,44,pPREY2SRF2,small reef fish,adult,adult,0.0216243993490934,0.010959125060162622,0,0.4
BDR,sessile filter feeders,1,47,pPREY1BDR2,black drum,adult,juvenile,1.53576002048794e-5,0.005177249600295398,0,0.4
BDR,sessile filter feeders,1,48,pPREY2BDR2,black drum,adult,adult,1.53576002048794e-5,0.005177249600295398,0,0.4
RDR,sessile filter feeders,1,51,pPREY1RDR2,red drum,adult,juvenile,2.62323351307714e-6,0.0172068160219246,0,0.4
RDR,sessile filter feeders,1,52,pPREY2RDR2,red drum,adult,adult,2.62323351307714e-6,0.0172068160219246,0,0.4
SEA,sessile filter feeders,1,55,pPREY1SEA2,seatrout,adult,juvenile,1.77357595276817e-8,0.006731622274894689,0,0.4
SEA,sessile filter feeders,1,56,pPREY2SEA2,seatrout,adult,adult,1.77357595276817e-8,0.006731622274894689,0,0.4
SCI,sessile filter feeders,1,59,pPREY1SCI2,sciaenidae,adult,juvenile,0.00349599262699485,0.002335373208255513,0,0.151779532432556
SCI,sessile filter feeders,1,60,pPREY2SCI2,sciaenidae,adult,adult,0.00349599262699485,0.002335373208255513,0,0.151779532432556
LDY,sessile filter feeders,1,63,pPREY1LDY2,ladyfish,adult,juvenile,2.53023790719453e-5,0.0040466363210868595,0,0.4
LDY,sessile filter feeders,1,64,pPREY2LDY2,ladyfish,adult,adult,2.53023790719453e-5,0.0040466363210868595,0,0.4
MUL,sessile filter feeders,1,67,pPREY1MUL2,mullets,adult,juvenile,1.77010315383086e-5,7.996890624515312e-4,0,0.0461493879556656
MUL,sessile filter feeders,1,68,pPREY2MUL2,mullets,adult,adult,1.77010315383086e-5,7.996890624515312e-4,0,0.0461493879556656
POM,sessile filter feeders,0,71,pPREY1POM2,pompano,adult,juvenile,0,0.0010691412281520572,0,0.0464877001941204
POM,sessile filter feeders,0,72,pPREY2POM2,pompano,adult,adult,0,0.0010691412281520572,0,0.0464877001941204
SHP,sessile filter feeders,1,75,pPREY1SHP2,sheepshead,adult,juvenile,1.05693334262469e-5,0.0018429323240923589,0,0.280000001192093
SHP,sessile filter feeders,1,76,pPREY2SHP2,sheepshead,adult,adult,1.05693334262469e-5,0.0018429323240923589,0,0.280000001192093
SNK,sessile filter feeders,0,79,pPREY1SNK2,snook,adult,juvenile,0,0.007367061848117459,0,0.4
SNK,sessile filter feeders,0,80,pPREY2SNK2,snook,adult,adult,0,0.007367061848117459,0,0.4
FLT,sessile filter feeders,1,83,pPREY1FLT2,flatfish,adult,juvenile,1.19279997306876e-4,0.002271388034520254,0,0.224000006914139
FLT,sessile filter feeders,1,84,pPREY2FLT2,flatfish,adult,adult,1.19279997306876e-4,0.002271388034520254,0,0.224000006914139
ODF,sessile filter feeders,1,87,pPREY1ODF2,other demersal fish,adult,juvenile,0.0168933607637882,0.008085361496678817,0,0.4
ODF,sessile filter feeders,1,88,pPREY2ODF2,other demersal fish,adult,adult,0.0168933607637882,0.008085361496678817,0,0.4
SDF,sessile filter feeders,1,91,pPREY1SDF2,small demersal fish,adult,juvenile,6.83726398165163e-7,0.003930394182163162,0,0.365446835756302
SDF,sessile filter feeders,1,92,pPREY2SDF2,small demersal fish,adult,adult,6.83726398165163e-7,0.003930394182163162,0,0.365446835756302
YTN,sessile filter feeders,0,95,pPREY1YTN2,yellowfin tuna,adult,juvenile,0,0.01685461421438765,0,0.4
YTN,sessile filter feeders,0,96,pPREY2YTN2,yellowfin tuna,adult,adult,0,0.01685461421438765,0,0.4
BTN,sessile filter feeders,0,99,pPREY1BTN2,bluefin tuna,adult,juvenile,0,0.02881371888640719,0,0.4
BTN,sessile filter feeders,0,100,pPREY2BTN2,bluefin tuna,adult,adult,0,0.02881371888640719,0,0.4
LTN,sessile filter feeders,0,103,pPREY1LTN2,little tunny,adult,juvenile,0,0.020959437043112556,0,0.4
LTN,sessile filter feeders,0,104,pPREY2LTN2,little tunny,adult,adult,0,0.020959437043112556,0,0.4
OTN,sessile filter feeders,0,107,pPREY1OTN2,other tuna,adult,juvenile,0,0.005317561204625147,0,0.4
OTN,sessile filter feeders,0,108,pPREY2OTN2,other tuna,adult,adult,0,0.005317561204625147,0,0.4
SWD,sessile filter feeders,0,111,pPREY1SWD2,swordfish,adult,juvenile,0,0.011263179046921113,0,0.5
SWD,sessile filter feeders,0,112,pPREY2SWD2,swordfish,adult,adult,0,0.011263179046921113,0,0.5
WMR,sessile filter feeders,0,115,pPREY1WMR2,white marlin,adult,juvenile,0,0.004781315824092191,0,0.4
WMR,sessile filter feeders,0,116,pPREY2WMR2,white marlin,adult,adult,0,0.004781315824092191,0,0.4
BMR,sessile filter feeders,0,119,pPREY1BMR2,blue marlin,adult,juvenile,0,0.006870783659758944,0,0.4
BMR,sessile filter feeders,0,120,pPREY2BMR2,blue marlin,adult,adult,0,0.006870783659758944,0,0.4
BIL,sessile filter feeders,0,123,pPREY1BIL2,other billfish,adult,juvenile,0,0.007601421123430595,0,0.4
BIL,sessile filter feeders,0,124,pPREY2BIL2,other billfish,adult,adult,0,0.007601421123430595,0,0.4
AMB,sessile filter feeders,0,127,pPREY1AMB2,greater amberjack,adult,juvenile,0,0.013514059397052636,0,0.400000005960464
AMB,sessile filter feeders,0,128,pPREY2AMB2,greater amberjack,adult,adult,0,0.013514059397052636,0,0.400000005960464
JCK,sessile filter feeders,1,131,pPREY1JCK2,jacks,adult,juvenile,7.5810730777448e-6,0.00400246994695737,0,0.4
JCK,sessile filter feeders,1,132,pPREY2JCK2,jacks,adult,adult,7.5810730777448e-6,0.00400246994695737,0,0.4
KMK,sessile filter feeders,0,135,pPREY1KMK2,king mackerel,adult,juvenile,0,0.018053418194077447,0,0.4
KMK,sessile filter feeders,0,136,pPREY2KMK2,king mackerel,adult,adult,0,0.018053418194077447,0,0.4
SMK,sessile filter feeders,0,139,pPREY1SMK2,spanish mackerel,adult,juvenile,0,0.009550111566070645,0,0.4
SMK,sessile filter feeders,0,140,pPREY2SMK2,spanish mackerel,adult,adult,0,0.009550111566070645,0,0.4
SAR,sessile filter feeders,0,143,pPREY1SAR2,spanish sardine,adult,juvenile,0,0.009175764205870195,0,0.400000005960464
SAR,sessile filter feeders,0,144,pPREY2SAR2,spanish sardine,adult,adult,0,0.009175764205870195,0,0.400000005960464
LPL,sessile filter feeders,1,147,pPREY1LPL2,large pelagic fish,adult,juvenile,4.12322377087548e-4,0.014335129641767584,0,0.4
LPL,sessile filter feeders,1,148,pPREY2LPL2,large pelagic fish,adult,adult,4.12322377087548e-4,0.014335129641767584,0,0.4
DWF,sessile filter feeders,0,151,pPREY1DWF2,deep water fish,adult,juvenile,0,0.001852393292477211,0,0.236013755202293
DWF,sessile filter feeders,0,152,pPREY2DWF2,deep water fish,adult,adult,0,0.001852393292477211,0,0.236013755202293
MEN,sessile filter feeders,1,155,pPREY1MEN2,menhaden,adult,juvenile,0.00220546824857593,0.0020275224066261567,0,0.0851999968290329
MEN,sessile filter feeders,1,156,pPREY2MEN2,menhaden,adult,adult,0.00220546824857593,0.0020275224066261567,0,0.0851999968290329
PIN,sessile filter feeders,1,159,pPREY1PIN2,pinfish,adult,juvenile,0.00101692799944431,0.002476405269580205,0,0.312740981578827
PIN,sessile filter feeders,1,160,pPREY2PIN2,pinfish,adult,adult,0.00101692799944431,0.002476405269580205,0,0.312740981578827
MPL,sessile filter feeders,1,163,pPREY1MPL2,medium pelagic fish,adult,juvenile,8.78999999258667e-4,0.002782169414997465,0,0.28125
MPL,sessile filter feeders,1,164,pPREY2MPL2,medium pelagic fish,adult,adult,8.78999999258667e-4,0.002782169414997465,0,0.28125
SPL,sessile filter feeders,1,167,pPREY1SPL2,small pelagic fish,adult,juvenile,4.60686249425635e-4,0.0019389871896479357,0,0.280000001192093
SPL,sessile filter feeders,1,168,pPREY2SPL2,small pelagic fish,adult,adult,4.60686249425635e-4,0.0019389871896479357,0,0.280000001192093
TIP,sessile filter feeders,0,171,pPREY1TIP2,blacktip shark,adult,juvenile,0,0.008938471447216472,0,0.388799995183945
TIP,sessile filter feeders,0,172,pPREY2TIP2,blacktip shark,adult,adult,0,0.008938471447216472,0,0.388799995183945
BEN,sessile filter feeders,0,175,pPREY1BEN2,benthic feeding sharks,adult,juvenile,0,0.007351421617162635,0,0.4
BEN,sessile filter feeders,0,176,pPREY2BEN2,benthic feeding sharks,adult,adult,0,0.007351421617162635,0,0.4
LGS,sessile filter feeders,1,179,pPREY1LGS2,large sharks,adult,juvenile,3.32640011038166e-5,0.01310897720297144,0,0.4
LGS,sessile filter feeders,1,180,pPREY2LGS2,large sharks,adult,adult,3.32640011038166e-5,0.01310897720297144,0,0.4
FIL,sessile filter feeders,0,183,pPREY1FIL2,filter feeding sharks,adult,juvenile,0,0.010343475244174899,0,0.400000005960464
FIL,sessile filter feeders,0,184,pPREY2FIL2,filter feeding sharks,adult,adult,0,0.010343475244174899,0,0.400000005960464
SMS,sessile filter feeders,1,187,pPREY1SMS2,small sharks,adult,juvenile,2.32399979722686e-5,0.003926910599777132,0,0.4
SMS,sessile filter feeders,1,188,pPREY2SMS2,small sharks,adult,adult,2.32399979722686e-5,0.003926910599777132,0,0.4
RAY,sessile filter feeders,1,191,pPREY1RAY2,skates and rays,adult,juvenile,8.64000001456589e-4,0.003023520048827739,0,0.230579987168312
RAY,sessile filter feeders,1,192,pPREY2RAY2,skates and rays,adult,adult,8.64000001456589e-4,0.003023520048827739,0,0.230579987168312
BSH,sessile filter feeders,0,195,pPREY1BSH2,brown shrimp,adult,juvenile,0,0.0021571768950158377,0,0.172799989581108
BSH,sessile filter feeders,0,196,pPREY2BSH2,brown shrimp,adult,adult,0,0.0021571768950158377,0,0.172799989581108
WSH,sessile filter feeders,0,199,pPREY1WSH2,white shrimp,adult,juvenile,0,0.0034963042677662345,0,0.1
WSH,sessile filter feeders,0,200,pPREY2WSH2,white shrimp,adult,adult,0,0.0034963042677662345,0,0.1
PSH,sessile filter feeders,0,203,pPREY1PSH2,pink shrimp,adult,juvenile,0,0.003969511464712663,0,0.1
PSH,sessile filter feeders,0,204,pPREY2PSH2,pink shrimp,adult,adult,0,0.003969511464712663,0,0.1
OSH,sessile filter feeders,0,207,pPREY1OSH2,other shrimp,adult,juvenile,0,0.0024655542383202438,0,0.112499997019768
OSH,sessile filter feeders,0,208,pPREY2OSH2,other shrimp,adult,adult,0,0.0024655542383202438,0,0.112499997019768
DBR,sessile filter feeders,1,211,pPREY1DBR2,diving birds,adult,juvenile,1.53599989971553e-6,0.009878776333380692,0,0.4
DBR,sessile filter feeders,1,212,pPREY2DBR2,diving birds,adult,adult,1.53599989971553e-6,0.009878776333380692,0,0.4
SBR,sessile filter feeders,1,215,pPREY1SBR2,surface feeding birds,adult,juvenile,1.00799994129375e-7,0.005177204055484092,0,0.389697760343552
SBR,sessile filter feeders,1,216,pPREY2SBR2,surface feeding birds,adult,adult,1.00799994129375e-7,0.005177204055484092,0,0.389697760343552
MAN,sessile filter feeders,0,219,pPREY1MAN2,manatee,adult,juvenile,0,0.007074468188294935,0,0.200000002980232
MAN,sessile filter feeders,0,220,pPREY2MAN2,manatee,adult,adult,0,0.007074468188294935,0,0.200000002980232
MYS,sessile filter feeders,0,223,pPREY1MYS2,mysticeti,adult,juvenile,0,0.005533542707035106,0,0.300000011920929
MYS,sessile filter feeders,0,224,pPREY2MYS2,mysticeti,adult,adult,0,0.005533542707035106,0,0.300000011920929
DOL,sessile filter feeders,0,227,pPREY1DOL2,dolphins and porpoises,adult,juvenile,0,0.009733429139218158,0,0.4
DOL,sessile filter feeders,0,228,pPREY2DOL2,dolphins and porpoises,adult,adult,0,0.009733429139218158,0,0.4
DDO,sessile filter feeders,1,231,pPREY1DDO2,deep diving odontocetae,adult,juvenile,0.0828569978475571,0.0037324546547922374,0,0.4
DDO,sessile filter feeders,1,232,pPREY2DDO2,deep diving odontocetae,adult,adult,0.0828569978475571,0.0037324546547922374,0,0.4
LOG,sessile filter feeders,1,235,pPREY1LOG2,loggerhead,adult,juvenile,0.0296265613287687,0.003658857819202318,0,0.300000011920929
LOG,sessile filter feeders,1,236,pPREY2LOG2,loggerhead,adult,adult,0.0296265613287687,0.003658857819202318,0,0.300000011920929
KMP,sessile filter feeders,0,239,pPREY1KMP2,kemps ridley,adult,juvenile,0,5.953013685133881e-4,0,0.0566999986767769
KMP,sessile filter feeders,0,240,pPREY2KMP2,kemps ridley,adult,adult,0,5.953013685133881e-4,0,0.0566999986767769
TUR,sessile filter feeders,0,243,pPREY1TUR2,other turtles,adult,juvenile,0,4.411527851192898e-4,0,0.0599999986588955
TUR,sessile filter feeders,0,244,pPREY2TUR2,other turtles,adult,adult,0,4.411527851192898e-4,0,0.0599999986588955
BCR,sessile filter feeders,NA,245,pPREYBCR,blue crab,adult,adult,0,0.002295565226320898,0,0.150000005960464
SCR,sessile filter feeders,NA,246,pPREYSCR,stone crab,adult,adult,0,0.0020881184135301393,0,0.150000005960464
LOB,sessile filter feeders,NA,247,pPREYLOB,crabs and lobsters,adult,adult,0,0.001657533214045498,0,0.0999249964952469
SPG,sessile filter feeders,NA,248,pPREYSPG,sponges,adult,adult,0,9.08520298829489e-4,0,0.0399999991059303
CMB,sessile filter feeders,NA,249,pPREYCMB,carnivorous macrobenthos,adult,adult,9.99999974737875e-6,0.004676787743242909,0,0.200000002980232
INF,sessile filter feeders,NA,250,pPREYINF,infaunal meiobenthos,adult,adult,0.00400000018998981,0.002579532363291959,0,0.0799999982118607
ECH,sessile filter feeders,NA,251,pPREYECH,herbivorous echinoderms,adult,adult,0,0.0010627659779674909,0,0.0998999997973442
OYS,sessile filter feeders,NA,252,pPREYOYS,oysters,adult,adult,0,0.006436383033012147,0,0.200000002980232
BIV,sessile filter feeders,NA,253,pPREYBIV,bivalves,adult,adult,0,0.0012937297582347942,0,0.0799999982118607
SES,sessile filter feeders,NA,254,pPREYSES,sessile filter feeders,adult,adult,0,0.005372553229925808,0,0.200000002980232
DIN,sessile filter feeders,NA,255,pPREYDIN,toxic dinoflagellates,adult,adult,0,2.3829788180127554e-5,0,0.0020000000949949
PRO,sessile filter feeders,NA,256,pPREYPRO,protists,adult,adult,0,0.002010751643604801,0,0.0900000035762787
JEL,sessile filter feeders,NA,257,pPREYJEL,jellyfish,adult,adult,0,1.387437564816487e-4,0,0.00999999977648258
SQU,sessile filter feeders,NA,258,pPREYSQU,squid,adult,adult,0,1.4590045021794465e-4,0,0.00999999977648258
LZP,sessile filter feeders,NA,259,pPREYLZP,large zooplankton,adult,adult,0,9.74596101817648e-4,0,0.0900000035762787
SZP,sessile filter feeders,NA,260,pPREYSZP,small zooplankton,adult,adult,0,9.896772721736259e-4,0,0.0900000035762787
PB,sessile filter feeders,NA,261,pPREYPB,bacteria,adult,adult,0,0.0011399952344117704,0,0.0999950021505356
BB,sessile filter feeders,NA,262,pPREYBB,sediment bacteria,adult,adult,0,0.0012020803408378559,0,0.0999950021505356
GAG,epiphytes,0,3,pPREY1GAG2,gag grouper,adult,juvenile,0,0.012548732114075735,0,0.4
GAG,epiphytes,0,4,pPREY2GAG2,gag grouper,adult,adult,0,0.012548732114075735,0,0.4
RGR,epiphytes,0,7,pPREY1RGR2,red grouper,adult,juvenile,0,0.020951561032141512,0,0.4
RGR,epiphytes,0,8,pPREY2RGR2,red grouper,adult,adult,0,0.020951561032141512,0,0.4
SCM,epiphytes,1,11,pPREY1SCM2,scamp,adult,juvenile,1.95479998410519e-7,0.02494856582037302,0,0.4
SCM,epiphytes,1,12,pPREY2SCM2,scamp,adult,adult,1.95479998410519e-7,0.02494856582037302,0,0.4
SSR,epiphytes,0,15,pPREY1SSR2,shallow serranidae,adult,juvenile,0,0.006225914857619887,0,0.277136623859406
SSR,epiphytes,0,16,pPREY2SSR2,shallow serranidae,adult,adult,0,0.006225914857619887,0,0.277136623859406
DSR,epiphytes,0,19,pPREY1DSR2,deep serranidae,adult,juvenile,0,0.02321533464012054,0,0.4
DSR,epiphytes,0,20,pPREY2DSR2,deep serranidae,adult,adult,0,0.02321533464012054,0,0.4
RSN,epiphytes,0,23,pPREY1RSN2,red snapper,adult,juvenile,0,0.00973902701397473,0,0.4
RSN,epiphytes,0,24,pPREY2RSN2,red snapper,adult,adult,0,0.00973902701397473,0,0.4
VSN,epiphytes,0,27,pPREY1VSN2,vermilion snapper,adult,juvenile,0,0.008080765895336316,0,0.318937480449677
VSN,epiphytes,0,28,pPREY2VSN2,vermilion snapper,adult,adult,0,0.008080765895336316,0,0.318937480449677
LUT,epiphytes,0,31,pPREY1LUT2,lutjanidae,adult,juvenile,0,0.00893843303524281,0,0.4
LUT,epiphytes,0,32,pPREY2LUT2,lutjanidae,adult,adult,0,0.00893843303524281,0,0.4
BIO,epiphytes,0,35,pPREY1BIO2,bioeroding fish,adult,juvenile,0,0.001325245355329917,0,0.0839999988675117
BIO,epiphytes,0,36,pPREY2BIO2,bioeroding fish,adult,adult,0,0.001325245355329917,0,0.0839999988675117
LRF,epiphytes,0,39,pPREY1LRF2,large reef fish,adult,juvenile,0,0.005350835054222534,0,0.4
LRF,epiphytes,0,40,pPREY2LRF2,large reef fish,adult,adult,0,0.005350835054222534,0,0.4
SRF,epiphytes,0,43,pPREY1SRF2,small reef fish,adult,juvenile,0,0.010959125060162622,0,0.4
SRF,epiphytes,0,44,pPREY2SRF2,small reef fish,adult,adult,0,0.010959125060162622,0,0.4
BDR,epiphytes,0,47,pPREY1BDR2,black drum,adult,juvenile,0,0.005177249600295398,0,0.4
BDR,epiphytes,0,48,pPREY2BDR2,black drum,adult,adult,0,0.005177249600295398,0,0.4
